tave,pr,wind_speed,rh,solar_rad
26.5,0.0,1.26,82.46,118.91
26.73,0.0,3.0,80.17,196.24
26.98,0.0,2.81,75.73,178.39
27.19,0.0,2.21,77.29,199.07
26.08,7.35,1.56,82.56,78.62
26.16,0.0,2.81,86.12,165.86
26.65,0.0,0.36,82.75,199.85
26.56,3.67,1.33,80.25,223.21
26.6,11.02,0.76,78.99,199.03
26.16,5.98,1.0,84.0,175.57
26.38,2.99,0.14,81.36,194.05
25.74,2.99,2.5,84.72,72.1
25.84,11.97,3.2,81.51,142.57
26.42,0.0,2.92,79.45,206.02
26.71,0.0,1.5,80.57,214.87
26.77,0.0,1.78,78.97,195.85
26.45,11.41,2.62,80.21,168.62
25.15,30.41,2.43,85.62,85.87
25.3,11.41,2.52,80.71,71.91
25.88,1.99,1.74,80.56,161.39
26.15,0.0,0.6,81.66,169.52
25.52,7.98,1.32,83.25,155.72
26.03,0.0,1.9,77.97,232.4
26.36,1.99,2.34,81.83,144.94
26.0,5.55,3.86,78.66,119.34
25.44,8.45,3.72,81.36,62.47
26.02,3.7,2.26,75.78,181.56
26.58,0.0,1.11,78.76,211.04
26.62,0.0,1.2,81.64,220.59
26.94,0.0,1.33,81.06,214.15
26.69,0.0,1.35,79.9,197.94
26.74,0.0,2.04,77.16,232.01
26.71,6.51,2.46,79.92,202.68
26.93,0.0,4.24,71.45,263.27
25.73,9.76,3.71,74.69,126.37
26.99,0.0,2.67,71.56,220.94
26.36,6.93,1.31,82.24,164.41
26.23,6.07,0.34,82.37,166.69
27.09,0.0,0.32,79.2,244.25
27.08,12.13,0.59,80.95,235.82
26.91,25.67,1.3,82.47,228.89
26.7,9.78,2.29,81.16,103.31
27.16,0.0,0.95,78.31,240.12
27.37,0.0,0.45,79.48,192.4
27.06,0.0,0.49,79.29,254.73
27.13,7.73,1.6,77.59,242.7
26.45,7.73,3.0,81.35,139.62
26.95,0.0,1.2,80.61,196.08
26.31,7.73,2.04,86.64,165.93
26.88,0.0,1.38,84.37,214.47
27.16,0.0,0.87,81.34,249.48
26.83,0.0,1.42,77.87,217.56
26.57,7.74,3.54,78.83,183.09
26.71,0.0,1.83,77.42,230.59
26.85,0.0,0.65,79.21,265.88
26.83,0.0,0.52,75.72,276.82
27.11,0.0,2.26,74.74,277.04
27.14,0.0,3.67,77.8,238.53
25.77,21.12,3.96,86.35,124.43
26.02,0.0,0.6,83.06,205.67
26.75,0.0,1.01,80.71,244.09
27.08,2.49,1.22,79.3,250.4
26.73,5.97,0.77,81.51,195.43
26.87,0.0,0.94,79.39,231.53
26.77,6.65,1.12,80.42,194.73
26.94,6.65,0.56,78.79,249.28
27.28,0.0,2.25,78.38,246.03
27.48,0.0,1.91,73.13,279.2
27.53,0.0,2.94,75.4,253.42
27.49,0.0,3.31,74.12,242.69
27.65,0.0,3.03,71.52,250.23
27.69,0.0,3.15,68.31,281.04
27.32,0.0,2.8,71.76,269.7
27.23,0.0,2.24,74.75,239.96
27.53,0.0,1.92,73.26,275.64
27.25,4.45,2.99,72.61,244.09
27.83,0.0,3.69,68.39,212.53
27.64,0.0,1.26,76.83,254.32
28.05,0.0,1.07,73.93,262.14
27.69,4.64,2.61,74.47,256.01
27.7,0.0,2.17,74.23,246.59
26.02,13.91,2.66,81.51,129.42
26.9,0.0,0.92,75.38,187.28
27.23,0.0,1.89,75.42,191.54
27.19,0.0,2.06,74.8,232.68
27.22,0.0,2.22,74.92,204.23
27.43,0.0,3.85,73.54,254.93
28.07,0.0,2.94,72.61,277.1
26.96,13.19,4.39,77.19,171.7
28.05,0.0,1.88,68.76,264.14
28.63,0.0,1.62,67.65,290.7
28.52,0.0,1.53,69.07,313.75
28.42,0.0,1.54,71.79,297.59
28.18,0.0,1.31,70.76,271.98
28.65,0.0,0.96,65.9,278.17
28.4,13.46,1.35,71.12,287.55
27.77,6.28,0.88,73.65,284.95
27.25,0.0,0.78,79.0,247.72
26.52,0.0,0.84,79.55,217.19
27.54,0.0,1.26,72.35,279.89
27.71,0.0,1.21,71.12,265.07
27.78,0.0,1.14,74.07,227.98
27.55,0.0,1.6,81.47,229.59
27.47,0.0,1.22,77.32,224.42
27.28,22.62,1.02,80.0,183.67
27.58,0.0,0.92,78.7,273.09
27.86,0.0,0.84,77.93,262.11
27.98,0.0,1.5,76.93,245.43
27.55,39.58,2.14,78.57,188.28
26.4,26.58,2.33,82.1,86.06
27.19,8.86,0.88,82.19,235.74
26.66,8.86,0.26,85.92,107.83
27.17,8.86,0.68,79.75,220.2
26.81,20.25,1.32,80.48,140.1
27.87,0.0,1.14,77.29,273.11
27.99,3.51,1.07,77.48,261.65
27.8,0.0,1.05,78.51,252.33
28.16,0.0,0.85,76.67,273.75
28.22,21.44,0.94,76.34,268.02
28.03,13.73,0.87,76.55,243.28
27.35,6.87,1.13,79.73,216.85
27.9,0.0,1.25,75.74,237.77
28.04,0.0,0.65,74.72,253.97
28.5,6.87,1.27,72.2,285.3
27.65,15.6,1.33,78.24,196.58
27.48,0.0,1.52,78.94,180.12
27.86,15.6,1.01,77.55,205.89
27.81,15.6,0.78,78.52,210.49
27.5,0.0,0.84,79.64,250.98
27.77,8.19,1.08,80.12,259.34
27.64,32.74,0.88,80.14,267.67
27.16,9.35,0.68,84.2,179.47
26.99,16.37,0.65,80.18,274.41
27.24,8.19,0.55,81.79,221.15
27.97,0.0,0.84,75.9,265.93
27.94,9.59,0.71,76.35,265.12
27.82,9.59,1.51,81.06,259.49
27.56,14.38,1.47,82.5,249.07
27.11,0.0,2.07,84.23,220.44
27.39,6.61,1.07,82.06,218.09
27.53,7.56,1.16,79.78,241.65
27.19,13.23,1.03,82.43,214.2
27.36,19.84,1.18,81.38,221.21
27.04,19.84,1.59,83.48,200.74
27.83,0.0,1.93,78.35,234.63
27.82,0.0,2.14,81.04,249.36
28.22,0.0,1.07,77.55,271.78
27.83,26.89,1.21,79.14,233.64
27.13,13.45,1.18,85.25,171.17
28.29,0.0,0.86,77.71,253.45
27.77,0.0,0.87,79.36,199.12
26.89,55.07,0.84,83.38,157.96
27.63,0.0,0.51,80.08,199.02
26.97,0.0,0.53,79.51,186.59
27.35,0.0,0.75,80.1,214.33
27.31,14.25,0.29,80.23,223.75
27.2,12.21,1.33,78.37,101.12
27.74,3.56,1.42,73.83,181.78
28.09,7.12,0.63,76.87,245.33
27.64,10.69,1.19,78.94,161.84
27.51,0.0,1.14,77.61,145.86
28.61,2.93,1.9,75.5,246.83
28.41,0.0,3.72,78.07,257.1
28.46,5.87,3.51,79.2,256.71
28.17,0.0,3.1,79.31,255.92
27.75,0.0,2.61,81.42,253.69
28.03,0.0,1.66,80.99,259.43
27.71,0.0,1.14,81.08,222.53
27.72,0.0,1.22,77.2,200.77
27.46,16.92,1.77,80.83,249.48
27.1,0.0,0.64,81.2,108.39
26.95,0.0,1.43,79.78,143.18
27.59,3.69,0.98,79.4,237.93
27.24,11.07,1.77,79.98,250.54
26.53,3.69,1.3,83.8,200.68
25.97,0.0,0.91,85.89,151.7
26.85,11.9,0.24,78.92,198.74
26.92,0.0,1.25,78.77,228.34
27.16,0.0,1.59,79.44,246.46
27.05,0.0,1.67,82.61,233.25
26.74,0.0,1.96,82.47,222.18
27.65,0.0,1.45,76.07,240.18
27.7,16.73,1.38,76.62,263.39
27.4,0.0,2.07,78.85,244.06
26.95,0.0,1.56,82.16,236.24
27.01,0.0,1.81,79.11,246.69
26.82,0.0,1.38,80.04,191.6
27.15,5.97,0.52,77.21,221.19
26.8,5.97,0.18,79.19,214.53
26.36,11.93,0.22,81.6,168.09
27.16,16.79,0.22,79.75,201.6
27.6,5.6,0.14,76.59,250.88
28.11,0.0,1.31,74.23,244.99
28.18,5.6,1.84,76.19,248.08
27.69,27.99,1.39,81.11,184.47
27.32,12.51,0.88,83.22,173.62
26.08,8.34,1.04,85.7,59.87
27.37,4.17,0.87,68.5,117.26
28.29,8.34,1.12,71.62,220.35
27.76,20.85,0.04,75.36,211.1
27.26,0.0,1.48,78.13,186.07
27.6,0.0,2.74,78.77,197.83
28.04,0.0,3.51,79.98,271.88
28.01,0.0,2.34,80.0,282.59
27.89,0.0,2.54,80.78,249.55
27.95,0.0,1.94,79.41,243.78
27.64,24.72,1.15,80.51,164.63
27.55,0.0,0.34,73.39,134.28
28.28,0.0,0.45,70.73,231.02
28.46,0.0,0.68,75.33,260.83
28.32,0.0,0.93,74.42,221.52
28.59,0.0,1.53,76.39,278.61
28.47,0.0,1.81,77.72,286.78
28.14,18.27,1.39,77.9,261.65
28.14,18.27,0.91,77.83,241.03
27.38,18.27,1.6,80.28,217.0
27.49,4.24,1.47,77.24,226.48
26.8,18.54,2.27,81.22,120.31
26.73,7.42,0.48,78.79,170.66
27.54,0.0,1.74,74.88,208.17
27.86,0.0,2.42,73.07,192.34
27.62,2.41,2.68,74.8,242.07
27.86,0.0,2.97,74.59,206.53
28.03,0.0,3.46,76.63,251.16
28.04,2.41,2.19,78.08,260.03
27.97,2.41,1.93,80.44,240.75
28.41,0.0,1.16,75.18,237.31
28.68,0.0,1.78,72.55,249.86
28.57,0.0,2.58,72.58,268.36
28.72,0.0,2.67,73.2,279.41
29.01,0.0,1.48,72.19,239.01
28.94,4.44,0.53,68.66,178.4
28.46,6.76,0.68,70.13,202.29
28.36,17.67,2.11,71.43,238.95
27.55,10.13,2.22,77.97,215.32
27.85,7.9,2.52,79.04,259.56
27.68,23.67,2.74,78.7,262.84
27.47,7.89,3.02,79.8,259.96
26.82,9.02,1.69,84.59,234.87
26.54,7.89,1.11,84.26,155.78
26.59,15.78,0.5,83.11,121.74
26.8,6.32,1.11,79.49,202.04
27.12,6.32,1.53,77.04,243.62
27.21,0.0,0.96,80.19,269.04
26.97,12.65,0.53,79.42,258.42
26.69,6.32,0.21,80.35,209.5
27.24,0.0,0.49,78.97,258.31
27.69,0.0,0.69,77.15,271.38
27.48,0.0,1.19,77.0,230.25
27.52,0.0,0.55,73.48,182.09
27.85,14.04,0.19,69.81,200.74
28.11,0.0,0.19,69.66,249.74
28.05,0.0,1.05,74.22,250.55
28.22,0.0,1.14,75.25,268.18
27.08,25.21,0.72,76.65,227.6
26.6,25.21,0.4,81.39,176.05
26.99,8.4,0.53,82.16,272.26
27.12,5.15,1.14,80.49,189.79
27.46,9.01,0.8,73.0,195.89
26.95,9.01,1.42,75.31,137.94
27.23,0.0,3.55,73.27,153.67
27.56,0.0,4.31,75.79,224.68
27.55,0.0,2.43,77.35,235.64
27.31,13.53,0.72,76.82,216.8
26.95,13.53,0.91,79.61,250.94
27.52,15.46,0.28,79.9,237.12
27.02,13.53,0.97,79.82,163.22
27.18,14.49,0.66,77.17,226.31
27.42,14.49,0.51,77.1,243.46
27.32,7.24,0.49,76.62,235.24
27.76,0.0,0.11,75.11,252.9
28.07,0.0,0.23,73.56,252.53
28.22,0.0,0.5,71.75,254.22
28.22,0.0,1.27,73.6,260.37
28.26,0.0,1.6,77.55,271.71
27.95,0.0,2.04,80.06,275.8
27.78,11.45,1.48,81.84,265.99
27.71,0.0,1.42,81.38,215.26
27.72,19.79,1.53,80.91,223.94
27.53,7.92,2.41,81.82,272.21
27.17,3.96,1.62,83.29,226.14
27.33,11.87,1.76,83.52,234.56
27.58,7.43,0.88,80.34,255.99
27.75,0.0,0.87,79.26,262.81
27.86,0.0,1.11,79.51,248.98
27.81,0.0,1.23,77.91,252.46
27.92,0.0,1.35,77.13,258.82
28.18,0.0,1.0,76.3,259.59
28.11,0.0,1.13,76.12,243.45
27.09,4.06,0.88,79.97,233.84
27.14,12.19,0.81,81.11,231.13
27.17,16.26,0.42,79.91,216.78
26.59,8.61,0.43,81.4,139.97
26.97,5.74,0.47,79.8,201.33
26.78,2.87,0.5,84.82,216.19
26.84,2.87,0.42,81.06,234.06
27.06,5.74,0.35,79.7,221.27
26.95,5.45,0.57,80.66,210.56
26.58,5.45,0.9,82.74,183.25
27.17,0.0,0.54,79.66,249.28
27.11,5.45,0.87,80.54,240.3
27.58,5.45,0.71,74.54,222.46
27.6,0.0,0.16,76.18,227.12
27.9,0.0,0.41,78.38,254.42
27.71,0.0,0.55,77.32,266.35
27.86,0.0,1.21,77.52,256.52
27.81,18.61,1.86,78.29,247.8
27.28,0.0,1.58,82.91,219.88
27.44,0.0,0.82,81.53,229.47
27.56,0.0,0.95,78.53,227.8
27.1,0.0,1.43,80.15,199.78
27.34,9.42,1.57,77.82,203.96
27.18,4.71,0.84,79.75,189.83
27.28,0.0,1.08,79.01,234.95
27.81,0.0,3.4,75.94,238.03
27.57,0.0,2.8,73.47,219.28
27.56,0.0,1.92,75.12,221.46
27.68,7.39,3.11,75.93,216.95
27.62,8.77,3.58,74.65,149.36
26.84,8.77,2.49,80.44,120.66
25.97,8.77,0.62,85.87,109.63
26.35,0.0,0.75,83.27,122.86
26.99,4.38,0.63,80.98,188.4
27.52,0.0,1.58,76.46,218.88
27.41,0.0,2.39,76.13,226.37
27.79,6.85,3.15,70.82,239.69
26.08,10.27,4.06,77.35,57.23
26.75,0.0,1.37,71.36,239.66
27.38,0.0,2.06,78.17,250.47
27.46,9.12,0.91,80.17,240.01
27.43,18.23,0.98,79.23,253.12
27.59,0.0,0.64,78.08,236.75
27.68,9.12,1.67,72.02,236.94
27.53,0.0,1.71,73.15,180.75
27.59,0.0,1.19,75.76,210.56
27.45,0.0,1.82,77.53,212.66
27.67,0.0,2.42,75.56,226.04
27.47,0.0,2.88,73.51,220.47
27.03,0.0,2.1,78.79,184.41
27.08,0.0,1.64,79.12,184.67
27.38,0.0,0.63,74.94,241.76
27.39,7.41,1.08,74.27,197.93
27.49,0.0,2.15,77.0,195.14
27.72,0.0,2.12,76.64,228.15
27.87,0.0,2.17,75.46,235.38
27.14,17.53,2.61,78.03,170.01
27.28,0.0,2.02,77.74,212.11
27.67,0.0,1.94,74.46,237.11
27.64,0.0,2.8,74.87,218.3
27.62,0.0,2.76,76.19,211.71
27.88,0.0,3.05,72.64,228.18
27.68,0.0,3.1,76.06,218.41
27.95,0.0,2.86,75.03,228.03
27.27,3.43,3.52,77.8,156.1
27.41,3.43,2.12,78.28,195.88
27.61,6.86,2.96,74.17,202.61
27.2,27.44,4.18,74.7,148.82
26.39,0.0,1.05,81.35,84.04
27.01,3.42,1.83,78.99,206.93
27.3,7.02,1.61,79.2,135.27
27.04,3.11,1.09,79.62,163.92
26.78,5.28,1.87,80.41,132.56
27.28,2.91,1.85,77.11,210.33
27.76,0.0,1.48,73.76,213.06
28.0,0.0,1.77,69.36,224.57
27.91,0.0,0.85,68.14,220.62
28.13,3.74,0.92,74.88,201.43
27.05,0.0,1.46,79.87,210.77
27.17,3.74,1.33,77.42,225.34
27.35,0.0,2.94,75.9,237.57
27.18,0.0,2.56,77.62,218.22
27.36,0.0,3.82,73.01,206.84
27.28,0.0,2.36,76.62,235.89
26.92,0.0,3.54,76.62,211.5
26.5,1.42,3.43,80.0,172.98
26.79,0.0,4.01,72.84,236.93
26.35,0.0,4.24,70.84,190.74
26.6,0.0,3.86,71.33,220.81
26.5,1.06,3.4,75.85,161.53
24.74,37.83,3.88,89.06,31.4
25.53,0.0,3.4,83.2,114.07
25.42,0.0,2.72,81.59,69.95
26.25,0.0,3.98,77.98,213.03
26.11,0.0,3.81,76.15,223.35
25.6,0.0,3.55,78.48,180.59
26.19,0.0,4.05,76.53,225.76
26.06,3.05,4.67,71.73,210.39
26.01,3.05,3.95,77.43,199.01
25.23,3.05,2.63,84.83,39.44
26.96,6.43,1.03,82.11,237.15
26.58,7.34,0.76,85.65,197.7
26.07,0.0,0.87,86.67,60.5
26.48,0.0,0.45,85.01,175.68
26.84,0.0,2.16,80.61,208.71
25.69,0.0,3.03,86.98,104.35
24.76,0.0,5.98,80.45,142.54
25.33,0.0,5.44,76.21,189.95
24.85,11.92,5.28,79.59,134.44
24.91,23.84,5.09,78.37,144.17
25.79,0.0,2.88,83.2,152.95
26.07,0.0,4.55,75.55,241.58
25.93,8.66,3.6,72.48,263.84
25.58,0.0,3.01,82.33,152.53
25.64,0.0,3.82,83.2,173.14
25.67,0.0,2.07,82.23,122.85
26.06,0.0,3.13,76.1,202.88
25.85,0.0,2.56,74.63,244.3
26.26,0.0,2.53,74.89,266.48
25.99,0.0,1.76,80.34,248.72
26.16,0.0,2.07,79.43,241.64
25.76,0.0,3.99,79.31,210.05
25.69,8.09,3.95,68.71,269.34
25.68,0.0,3.18,73.01,211.95
25.73,0.0,0.8,74.89,273.98
25.97,0.0,0.4,75.41,283.47
25.17,0.0,2.43,84.27,144.89
25.73,0.0,2.36,75.81,253.47
25.97,0.0,2.57,74.03,280.58
25.83,0.0,2.59,78.27,219.05
26.32,0.0,3.33,72.46,274.62
26.21,0.0,3.42,72.3,246.56
26.55,0.0,2.47,66.32,292.12
26.59,0.0,2.43,71.22,301.8
26.48,0.0,2.81,74.85,245.42
26.18,0.0,1.85,71.44,267.5
25.76,0.0,1.61,69.19,287.11
25.87,0.0,2.2,61.23,307.57
26.61,0.0,1.96,64.19,281.84
27.19,0.0,2.84,75.1,252.57
26.75,0.0,2.89,72.55,198.12
26.73,0.0,1.04,78.06,282.78
27.26,0.0,1.58,71.94,276.6
26.85,0.0,1.86,75.72,237.43
27.14,0.0,2.94,70.68,248.82
26.29,0.0,2.35,77.33,164.6
26.77,0.0,2.51,70.15,280.97
27.05,0.0,2.06,75.08,255.8
27.0,9.06,1.27,74.05,253.24
27.19,2.45,1.44,72.62,227.72
26.84,0.0,1.15,76.74,274.64
26.93,0.0,2.38,72.82,271.91
25.87,2.45,2.85,74.96,119.21
26.52,0.0,2.44,76.07,241.73
27.16,0.0,4.32,67.88,286.36
26.72,0.0,3.53,75.67,174.78
26.17,48.83,4.57,78.92,126.45
25.35,0.0,2.69,88.96,81.13
26.22,0.0,1.22,82.07,224.6
26.63,0.0,1.63,74.82,275.32
26.51,0.0,1.07,77.07,302.96
26.91,0.0,1.45,77.02,277.39
26.5,0.0,2.51,74.97,234.47
26.58,0.0,2.07,71.17,289.24
26.79,0.0,1.62,67.93,292.28
26.81,22.18,1.82,77.58,239.54
26.49,0.0,2.0,80.89,169.41
27.01,0.0,0.93,76.1,236.66
26.97,0.0,1.68,71.92,286.07
26.85,0.0,2.43,67.87,292.96
26.7,0.0,3.0,69.8,237.09
27.15,0.0,2.12,74.79,240.18
27.13,0.0,1.81,74.15,204.61
27.84,0.0,1.96,71.1,266.59
27.34,0.0,2.29,74.56,235.15
27.62,13.01,1.43,79.3,217.71
27.71,0.0,2.91,76.36,147.65
27.44,39.04,2.34,79.57,157.48
27.09,26.03,1.19,81.76,182.68
26.78,0.0,1.87,85.11,208.2
27.23,0.0,1.38,83.97,250.49
27.66,0.0,1.06,83.16,268.62
27.72,0.0,1.1,78.26,278.82
27.14,0.0,1.19,76.98,267.96
27.59,0.0,1.08,76.31,269.88
27.65,0.0,1.08,77.65,297.08
27.38,0.0,1.07,76.94,301.43
27.56,0.0,1.44,78.01,275.66
27.73,0.0,1.53,77.38,268.13
27.83,0.0,1.03,76.03,256.61
27.66,5.62,1.23,78.91,202.93
27.71,3.14,1.7,76.62,214.42
27.72,0.06,1.25,74.49,232.73
28.02,1.14,2.58,69.16,243.98
27.63,5.82,1.64,76.31,207.56
27.82,0.0,1.18,76.97,247.24
27.91,0.0,2.41,72.46,258.28
27.9,0.0,1.51,74.3,254.75
27.94,0.0,1.47,76.18,269.97
27.89,0.0,1.34,77.12,223.84
27.02,14.77,1.35,83.43,220.12
26.72,0.0,1.5,84.9,191.19
26.99,0.0,1.51,82.77,242.57
27.64,0.0,0.97,84.44,278.52
27.69,0.0,1.42,83.67,277.34
27.92,0.0,1.64,82.6,290.15
28.16,0.0,0.77,80.94,285.16
28.59,6.52,0.83,80.32,289.36
28.44,0.0,0.89,80.99,241.88
27.94,6.52,0.23,80.09,246.99
27.58,0.0,0.66,80.19,202.96
27.7,0.0,1.0,80.77,244.49
27.88,18.04,1.1,81.99,247.87
27.61,0.0,1.74,83.26,235.26
27.83,0.0,1.11,82.16,257.61
28.06,0.0,1.5,81.44,263.07
27.41,22.63,0.69,85.62,216.94
27.54,0.0,0.6,83.91,236.1
28.16,0.0,0.4,79.51,257.87
28.28,0.0,0.74,78.25,267.55
28.25,12.73,0.44,80.84,263.91
28.24,12.73,0.36,82.54,239.43
27.9,12.73,0.99,82.3,258.44
28.01,25.47,0.39,80.19,228.26
27.99,6.97,1.45,80.62,264.39
27.73,5.32,2.2,81.57,232.67
27.73,0.0,1.79,82.51,240.76
27.69,0.0,1.56,81.82,265.12
27.98,5.06,1.01,77.1,254.02
27.26,8.86,1.28,83.45,213.63
27.34,0.0,1.12,80.56,193.61
27.22,20.16,0.71,81.12,201.7
27.04,6.72,0.98,82.62,178.51
26.62,13.44,0.72,84.13,178.86
26.76,20.16,0.47,81.44,177.95
27.12,6.72,0.66,78.9,177.02
27.59,0.0,0.43,78.26,225.37
27.77,6.97,0.81,78.97,220.24
27.56,13.94,1.58,82.31,212.1
27.46,0.0,1.98,82.74,156.76
27.63,13.94,1.39,81.8,209.0
27.84,1.84,1.1,83.18,182.03
27.76,5.8,2.17,82.65,193.72
27.94,4.34,2.03,81.92,234.64
27.35,4.35,1.81,81.97,178.07
28.11,12.57,0.58,78.82,198.43
27.78,0.0,0.88,81.72,202.49
27.32,0.0,0.62,82.63,191.25
27.47,0.0,1.12,80.89,245.85
27.72,0.0,1.55,80.44,217.66
27.75,0.0,1.38,79.91,193.86
26.98,0.0,0.64,83.61,148.96
27.17,17.46,0.56,83.25,241.8
27.04,30.56,1.67,82.77,195.09
27.55,0.0,1.05,82.56,185.79
27.94,0.0,1.19,79.25,233.21
27.54,12.22,1.05,82.42,216.58
27.53,12.22,1.04,81.45,186.84
27.82,12.22,0.88,81.52,177.97
27.42,12.22,1.57,83.46,158.69
27.32,0.0,2.5,82.55,187.37
27.09,6.76,2.36,81.99,195.28
26.3,23.18,1.05,88.73,182.85
26.11,6.76,0.21,82.58,175.88
26.05,0.0,1.13,83.78,96.36
26.55,0.0,1.76,83.49,155.05
26.68,4.71,1.89,82.49,139.42
27.25,4.12,3.06,82.13,250.75
26.71,12.36,2.04,83.53,228.04
26.4,4.12,1.23,83.16,127.72
26.55,0.0,0.42,80.12,120.63
26.72,4.45,0.38,80.43,198.02
26.28,4.45,0.91,84.29,184.11
26.45,17.79,0.67,82.68,137.05
26.06,13.34,1.38,84.38,85.13
26.87,0.0,1.65,77.34,192.08
27.48,2.77,4.0,75.32,201.08
27.56,5.55,4.17,78.8,241.08
27.07,0.0,3.34,83.54,248.2
27.2,0.0,2.12,83.7,243.87
27.41,0.0,1.41,80.21,248.95
27.51,8.67,1.47,77.78,226.77
27.14,8.67,1.48,79.06,233.13
26.58,26.02,0.96,82.36,169.29
26.33,8.67,1.79,83.73,132.15
27.26,9.91,0.77,78.75,244.99
27.43,10.24,0.43,79.27,231.55
27.31,3.41,0.45,80.52,193.47
26.5,13.65,1.28,84.39,170.65
26.69,0.0,0.67,79.82,106.2
26.96,10.24,0.53,80.03,208.25
27.01,6.83,0.22,80.49,149.95
27.54,5.15,0.87,79.95,200.79
27.43,2.58,0.77,80.58,165.78
27.51,2.58,1.48,76.0,187.92
27.78,0.0,3.21,75.69,225.64
27.79,0.0,4.23,74.48,212.68
27.79,0.0,3.59,74.92,185.47
28.08,0.0,3.76,75.92,244.84
27.94,0.0,4.84,77.68,269.98
27.56,0.0,3.89,81.53,265.77
27.46,0.0,3.43,82.3,299.28
27.48,0.0,2.89,81.9,290.56
27.66,5.02,3.09,79.44,292.96
27.51,0.0,2.85,80.27,270.03
27.52,0.0,3.06,82.31,274.07
27.24,0.0,3.07,82.09,241.85
27.39,0.0,2.54,79.83,248.49
26.46,13.21,1.16,85.2,208.83
26.8,6.61,0.84,83.26,225.41
27.31,19.82,0.58,81.8,236.98
27.27,13.21,1.07,80.79,182.56
27.06,7.64,1.02,78.86,152.93
27.78,0.0,2.56,74.4,238.6
27.71,0.0,3.34,75.71,271.2
27.57,0.0,2.41,79.67,278.65
27.29,7.64,0.7,82.41,240.79
27.45,12.44,0.25,81.89,229.74
27.67,0.0,1.49,77.94,207.69
27.46,0.0,3.68,78.97,187.35
27.22,0.0,2.46,80.42,282.24
26.67,37.33,1.05,84.85,257.63
26.04,37.33,0.84,87.74,136.72
26.35,0.0,0.27,84.66,87.79
26.85,0.0,2.5,81.96,250.95
26.67,20.12,1.11,83.31,254.35
26.85,0.0,1.22,83.44,213.03
27.0,20.12,1.05,84.5,185.93
27.52,16.51,1.2,82.77,205.54
27.66,0.0,0.95,82.42,238.42
27.8,0.0,1.57,81.96,281.33
28.12,0.0,0.67,77.22,181.12
28.5,0.0,0.65,71.45,201.43
28.56,0.0,0.44,69.53,241.17
27.83,24.27,3.3,68.74,154.38
27.79,0.0,4.93,72.46,142.45
27.84,0.0,4.02,74.63,208.0
27.73,0.0,3.09,76.05,299.35
27.38,0.0,3.31,77.46,298.07
27.45,0.0,4.38,78.27,293.46
27.29,0.0,4.11,78.04,287.35
27.34,0.0,2.79,80.41,297.66
27.42,0.0,2.41,81.74,284.62
27.24,0.0,2.67,82.24,261.33
27.44,0.0,2.08,80.14,265.94
27.52,0.0,2.17,80.84,273.01
27.58,0.0,1.63,80.07,276.62
27.67,0.0,2.05,80.81,264.71
27.91,0.0,2.23,79.92,259.99
27.97,0.0,1.78,79.66,274.03
27.67,9.32,1.97,80.16,238.54
27.32,4.66,2.18,78.92,236.71
27.2,0.0,2.66,80.81,210.1
27.05,8.03,2.46,81.33,198.28
27.15,0.0,1.45,79.1,222.12
27.48,16.06,1.03,79.29,269.45
26.98,8.03,0.42,78.8,181.9
27.18,0.0,0.6,79.52,207.53
27.12,7.37,0.77,80.6,255.46
27.6,0.0,1.38,79.39,257.41
27.77,14.74,0.47,78.74,227.88
28.27,22.11,1.17,74.45,281.65
27.96,7.37,0.86,77.82,261.58
27.98,10.52,0.9,74.56,261.8
27.09,3.51,0.9,83.57,245.64
26.62,7.01,0.28,84.35,219.86
26.79,0.0,0.4,81.52,211.32
26.92,10.52,0.57,81.05,219.03
27.19,0.0,1.11,80.07,234.74
27.56,0.0,1.6,77.88,231.2
27.71,0.0,0.98,79.73,258.75
27.65,0.0,1.43,81.06,232.1
27.59,18.41,1.34,80.4,230.66
27.51,0.0,1.32,80.58,231.88
27.46,5.41,1.6,81.75,215.02
27.42,5.41,1.79,80.8,232.0
27.34,5.41,1.28,80.28,226.59
27.5,0.0,0.99,77.48,230.6
27.36,18.3,1.52,77.26,210.0
26.7,6.97,1.5,78.11,182.13
27.03,0.0,2.52,81.06,204.49
26.91,6.1,0.67,83.27,221.5
26.33,6.1,0.98,82.52,176.11
26.74,6.1,1.17,78.6,158.36
27.43,5.0,0.34,77.98,221.16
27.56,0.0,0.84,78.98,223.14
28.2,5.0,0.24,76.63,238.03
28.1,5.0,0.78,78.87,245.47
27.93,0.0,0.55,73.68,171.15
28.32,0.0,0.26,69.24,224.73
28.86,0.0,0.84,66.02,177.02
28.32,9.28,1.03,72.08,252.89
27.59,0.0,0.49,78.53,248.25
27.65,15.91,0.62,78.05,253.09
27.76,4.07,1.05,76.07,237.96
27.47,1.73,0.55,74.74,175.16
27.57,2.51,0.81,79.6,239.83
27.99,0.56,0.59,79.95,252.55
28.56,0.21,0.61,73.07,268.52
28.62,0.0,0.86,71.16,274.71
28.62,0.0,0.8,72.24,260.51
28.23,0.0,0.93,75.98,228.37
27.36,23.06,0.34,79.81,200.44
27.24,0.0,0.25,80.47,193.35
27.36,0.0,1.04,80.28,215.29
27.06,6.19,0.85,81.95,172.94
27.54,0.0,0.92,77.58,218.59
26.93,6.19,1.69,79.56,196.98
27.31,0.0,1.07,77.79,179.73
